reads,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,mean()Acc_X,mean()Acc_Y,mean()Acc_Z,class,label
779,"-0,00001",0,"0,00001","-0,00002","-0,00003","-0,00001",0,"-0,00001",0.40989893,-0.049897307,-0.16143131,0,1
780,"-0,00001",0,"0,00001","-0,00002","-0,00003","-0,00001",0,"-0,00001",0.19583759,-0.010125046,-0.10942438,0,1
781,"-0,00001",0,"0,00001","-0,00002","-0,00003","-0,00001",0,"-0,00001",0.26206247,-0.040443387,-0.1547422,0,1
782,"-0,00001",0,"0,00001","-0,00002","-0,00003","-0,00001",0,"-0,00001",0.3381516,-0.021815945,-0.23677799,0,1
783,"0,00001","-0,00001","-0,00003",0,"0,00001","-0,00001","-0,00001",0,0.168419,-0.048308647,-0.17172716,0,1
784,"0,00001","-0,00001","-0,00003",0,"0,00001","-0,00001","-0,00001",0,0.27431063,0.020916672,-0.13277016,0,1
785,0,"0,00002",0,"-0,00001","-0,00003","-0,00001","-0,00002","-0,00001",0.17677724,-0.076101166,-0.15173068,0,1
786,"-0,00001","-0,00001","-0,00001","0,00002","-0,00002","-0,00001","-0,00002","-0,00002",0.35711293,-0.037107588,-0.029178204,0,1
789,"-0,00001","-0,00001","-0,00001","0,00002","-0,00002","-0,00001","-0,00002","-0,00002",0.33710384,0.014171853,-0.048200089,0,1
790,"-0,00001","-0,00001","-0,00001","0,00002","-0,00002","-0,00001","-0,00002","-0,00002",0.26991783,-0.0025826462,-0.10353957,0,1
791,"-0,00001","-0,00001","-0,00001","0,00002","-0,00002","-0,00001","-0,00002","-0,00002",0.21699256,-0.022619612,-0.16951171,0,1
792,"-0,00001","-0,00001","-0,00001","0,00002","-0,00002","-0,00001","-0,00002","-0,00002",0.20981027,0.022260093,-0.033581504,0,1
793,"-0,00001","-0,00001","-0,00001","0,00002","-0,00002","-0,00001","-0,00002","-0,00002",0.26933255,-0.0018076137,-0.12560498,0,1
794,"-0,00001","-0,00001","-0,00001","0,00002","-0,00002","-0,00001","-0,00002","-0,00002",0.23763448,0.0031786944,0.064080288,0,1
795,"-0,00001","-0,00001","-0,00001","0,00002","-0,00002","-0,00001","-0,00002","-0,00002",0.31530699,-0.058780147,-0.052554694,0,1
796,"-0,00001","-0,00001","-0,00001","0,00002","-0,00002","-0,00001","-0,00002","-0,00002",0.32082322,-0.034704678,-0.12628816,0,1
797,"-0,00001","-0,00001","-0,00001","0,00002","-0,00002","-0,00001","-0,00002","-0,00002",0.20254711,0.034169697,-0.10314094,0,1
798,"-0,00001","-0,00001","-0,00001","0,00002","-0,00002","-0,00001","-0,00002","-0,00002",0.2662233,-0.079818242,-0.22121129,0,1
799,"-0,00001","-0,00001","-0,00001","0,00002","-0,00002","-0,00001","-0,00002","-0,00002",0.27341427,-0.081179448,-0.14184135,0,1
800,"-0,00001","-0,00001","-0,00001","0,00002","-0,00002","-0,00001","-0,00002","-0,00002",0.1816777,-0.011138253,-0.10962099,0,1
801,"-0,00001","-0,00001","-0,00001","0,00002","-0,00002","-0,00001","-0,00002","-0,00002",0.25522432,0.021098662,-0.10925551,0,1
802,"-0,00001","-0,00001","-0,00001","0,00002","-0,00002","-0,00001","-0,00002","-0,00002",0.30273179,0.00061174207,-0.032746272,0,1
803,"-0,00001","-0,00001","-0,00001","0,00002","-0,00002","-0,00001","-0,00002","-0,00002",0.26716465,-0.01524637,-0.10410736,0,1
804,"-0,00001","-0,00001","-0,00001","0,00002","-0,00002","-0,00001","-0,00002","-0,00002",0.35102469,-0.066196954,-0.1886785,0,1
805,"-0,00001","-0,00001","-0,00001","0,00002","-0,00002","-0,00001","-0,00002","-0,00002",0.32179632,-0.053411418,-0.10450363,0,1
806,"-0,00002","-0,00001","-0,00005","-0,00002","-0,00001","-0,00002","-0,00001","-0,00002",0.20625869,0.031875904,0.0341101,0,1
807,"-0,00001","-0,00003","-0,00005","-0,00004","-0,00002",0,0,"-0,00004",0.41817187,-0.022827657,-0.057498696,0,1
808,"-0,00001","-0,00003","-0,00005","-0,00004","-0,00002",0,0,"-0,00004",0.31846146,-0.071460473,-0.14184731,0,1
809,"-0,00001","-0,00003","-0,00005","-0,00004","-0,00002",0,0,"-0,00004",0.21823699,-0.038003458,-0.15730285,0,1
810,"-0,00001","-0,00003","-0,00005","-0,00004","-0,00002",0,0,"-0,00004",0.31554245,-0.070483118,-0.24765379,0,1
811,"-0,00001","-0,00003","-0,00005","-0,00004","-0,00002",0,0,"-0,00004",0.27064646,-0.00015979184,-0.0074276256,0,1
812,"-0,00001","-0,00003","-0,00005","-0,00004","-0,00002",0,0,"-0,00004",0.21349459,0.052070374,0.061747382,0,1
813,"-0,00001","-0,00003","-0,00005","-0,00004","-0,00002",0,0,"-0,00004",0.24156215,-0.050591189,-0.11398359,0,1
814,"-0,00001","-0,00003","-0,00005","-0,00004","-0,00002",0,0,"-0,00004",0.24835171,-0.055910089,-0.21462987,0,1
815,"-0,00001","-0,00003","-0,00005","-0,00004","-0,00002",0,0,"-0,00004",0.16453897,-0.036406143,-0.16361975,0,1
816,"-0,00001","-0,00003","-0,00005","-0,00004","-0,00002",0,0,"-0,00004",0.27160132,-0.015072016,-0.094344308,0,1
817,"-0,00001","-0,00003","-0,00005","-0,00004","-0,00002",0,0,"-0,00004",0.33131531,0.010285326,-0.093165037,0,1
818,"-0,00001","-0,00003","-0,00005","-0,00004","-0,00002",0,0,"-0,00004",0.25539558,-0.012916275,-0.1116268,0,1
819,0,"-0,00001","0,00001",0,"0,00001","0,00001","-0,00002","-0,00001",0.23285205,-0.062350326,-0.087365487,0,1
820,0,"-0,00001","0,00001",0,"0,00001","0,00001","-0,00002","-0,00001",0.24507655,-0.01122626,-0.11220588,0,1
821,0,"-0,00001","0,00001",0,"0,00001","0,00001","-0,00002","-0,00001",0.25875116,-0.018484632,-0.12003269,0,1
822,0,"-0,00001","0,00001",0,"0,00001","0,00001","-0,00002","-0,00001",0.36449617,-0.085399483,0.096598135,0,1
823,0,"-0,00001","0,00001",0,"0,00001","0,00001","-0,00002","-0,00001",0.33735306,-0.089286658,-0.010581342,0,1
824,0,"-0,00001","0,00001",0,"0,00001","0,00001","-0,00002","-0,00001",0.27931922,-0.041908756,-0.14210407,0,1
825,0,"-0,00001","0,00001",0,"0,00001","0,00001","-0,00002","-0,00001",0.27942081,-0.018082486,-0.084934407,0,1
826,0,"-0,00001","-0,00005","-0,00005","-0,00003",0,"-0,00001","-0,00001",0.28407605,-0.020438275,-0.072194222,0,1
827,"-0,00002","0,00002","-0,00001","0,00001",0,"-0,00001",0,0,0.2752313,-0.011687583,-0.11221711,0,1
828,"-0,00002","0,00002","-0,00001","0,00001",0,"-0,00001",0,0,0.27803976,-0.0077785623,-0.10621163,0,1
829,"-0,00002","0,00002","-0,00001","0,00001",0,"-0,00001",0,0,0.28060378,-0.019659279,-0.1003254,0,1
830,"-0,00002","0,00002","-0,00001","0,00001",0,"-0,00001",0,0,0.27762148,-0.016452603,-0.099396771,0,1
831,"-0,00002","0,00002","-0,00001","0,00001",0,"-0,00001",0,0,0.28032203,-0.018248492,-0.094536421,0,1
832,"-0,00002","0,00002","-0,00001","0,00001",0,"-0,00001",0,0,0.27939393,-0.025130207,-0.10728754,0,1
833,"-0,00002","0,00002","-0,00001","0,00001",0,"-0,00001",0,0,0.31374035,-0.035970893,0.068003943,0,1
834,"-0,00002","0,00002","-0,00001","0,00001",0,"-0,00001",0,0,0.2837899,-0.0019238439,-0.11793031,0,1
835,"-0,00002","0,00002","-0,00001","0,00001",0,"-0,00001",0,0,0.27358289,-0.015195365,-0.11503398,0,1
836,"-0,00002","0,00002","-0,00001","0,00001",0,"-0,00001",0,0,0.27717388,-0.03414664,-0.10346489,0,1
839,"-0,00002","0,00002","-0,00001","0,00001",0,"-0,00001",0,0,0.27791609,-0.019429304,-0.1152614,0,1
840,"-0,00002","0,00002","-0,00001","0,00001",0,"-0,00001",0,0,0.27664935,-0.0064370458,-0.11486289,0,1
841,"-0,00002","0,00002","-0,00001","0,00001",0,"-0,00001",0,0,0.27448387,-0.0080933618,-0.12196509,0,1
842,"-0,00001","0,00003","0,00002","-0,00001","-0,00001","-0,00002",0,"-0,00001",0.27739146,-0.018093314,-0.11349559,0,1
843,"-0,00002","-0,00004","-0,00003","-0,00003","-0,00001","-0,00001","-0,00001",0,0.28022118,-0.021158281,-0.095739364,0,1
844,"-0,00002","-0,00004","-0,00003","-0,00003","-0,00001","-0,00001","-0,00001",0,0.27779122,-0.016819976,-0.1113431,0,1
845,"-0,00002","-0,00004","-0,00003","-0,00003","-0,00001","-0,00001","-0,00001",0,0.27420758,-0.014412147,-0.13402217,0,1
846,"-0,00002","-0,00004","-0,00003","-0,00003","-0,00001","-0,00001","-0,00001",0,0.27588764,-0.018328872,-0.11140591,0,1
847,"-0,00002","-0,00004","-0,00003","-0,00003","-0,00001","-0,00001","-0,00001",0,0.29722137,-0.023536578,0.021983318,0,1
848,"-0,00002","-0,00004","-0,00003","-0,00003","-0,00001","-0,00001","-0,00001",0,0.26525873,0.010995737,-0.17077519,0,1
849,"-0,00002","-0,00004","-0,00003","-0,00003","-0,00001","-0,00001","-0,00001",0,0.27942699,-0.023090831,-0.092375929,0,1
850,"-0,00002","-0,00004","-0,00003","-0,00003","-0,00001","-0,00001","-0,00001",0,0.16241983,-0.12283435,0.13780037,0,1
851,"-0,00002","-0,00004","-0,00003","-0,00003","-0,00001","-0,00001","-0,00001",0,0.22108157,-0.087332585,0.044139264,0,1
852,"-0,00002","-0,00004","-0,00003","-0,00003","-0,00001","-0,00001","-0,00001",0,0.044666967,-0.10083623,0.11258333,0,1
853,"-0,00002","-0,00004","-0,00003","-0,00003","-0,00001","-0,00001","-0,00001",0,-0.32564743,-0.19603125,0.49411433,0,1
854,"-0,00002","-0,00004","-0,00003","-0,00003","-0,00001","-0,00001","-0,00001",0,-0.07295394,-0.079915892,0.18315795,0,1
855,"-0,00002","-0,00004","-0,00003","-0,00003","-0,00001","-0,00001","-0,00001",0,0.2566248,-0.035374038,-0.13505382,0,1
856,"-0,00002","-0,00004","-0,00003","-0,00003","-0,00001","-0,00001","-0,00001",0,0.29927163,-0.030737168,-0.13201157,0,1
857,"-0,00002","-0,00004","-0,00003","-0,00003","-0,00001","-0,00001","-0,00001",0,0.27390768,-0.01385001,-0.1015642,0,1
858,"0,00001","0,00002","0,00001",0,0,"-0,00001","-0,00002","-0,00001",0.2470322,-0.018727508,-0.090166279,0,1
859,"0,00001","0,00002","0,00001",0,0,"-0,00001","-0,00002","-0,00001",0.19736477,-0.022468638,-0.088146826,0,1
860,"0,00001","0,00002","0,00001",0,0,"-0,00001","-0,00002","-0,00001",0.29099603,-0.025246927,-0.1019087,0,1
861,"0,00001","0,00002","0,00001",0,0,"-0,00001","-0,00002","-0,00001",0.28461038,-0.017208111,-0.10485314,0,1
862,"0,00001","0,00002","0,00001",0,0,"-0,00001","-0,00002","-0,00001",0.27716626,-0.025708376,-0.10635736,0,1
863,"0,00001","0,00002","0,00001",0,0,"-0,00001","-0,00002","-0,00001",0.27829848,-0.010742043,-0.11219723,0,1
864,"-0,00001","-0,00001","-0,00001","-0,00002","-0,00001","-0,00002",0,0,0.27792071,-0.011670313,-0.11046855,0,1
865,"-0,00001","-0,00001","-0,00001","-0,00002","-0,00001","-0,00002",0,0,0.27739362,-0.019583914,-0.10383902,0,1
866,"-0,00001","-0,00001","-0,00001","-0,00002","-0,00001","-0,00002",0,0,0.27816319,-0.017386956,-0.10379893,0,1
867,"-0,00001","-0,00001","-0,00001","-0,00002","-0,00001","-0,00002",0,0,0.28148965,-0.0081467673,-0.065483286,0,1
868,"-0,00001","-0,00001","-0,00001","-0,00002","-0,00001","-0,00002",0,0,0.28176224,-0.0043250776,-0.052241899,0,1
869,"-0,00001","-0,00001","-0,00001","-0,00002","-0,00001","-0,00002",0,0,0.27804236,-0.0091856562,-0.11969241,0,1
870,"-0,00001","-0,00001","-0,00001","-0,00002","-0,00001","-0,00002",0,0,0.27888651,-0.017720249,-0.12686225,0,1
871,"-0,00001","-0,00001","-0,00001","-0,00002","-0,00001","-0,00002",0,0,0.28028109,-0.023555422,-0.086982555,0,1
873,"-0,00001","-0,00001","-0,00001","-0,00002","-0,00001","-0,00002",0,0,0.33925793,-0.02615974,-0.1279793,0,1
874,"-0,00001","-0,00001","-0,00001","-0,00002","-0,00001","-0,00002",0,0,0.28133331,-0.02496591,-0.10498833,0,1
875,"-0,00001","-0,00001","-0,00001","-0,00002","-0,00001","-0,00002",0,0,0.27961772,-0.014162409,-0.10393079,0,1
876,"-0,00001","-0,00001","-0,00001","-0,00002","-0,00001","-0,00002",0,0,0.2882513,-0.019009273,-0.11287131,0,1
877,"-0,00001","-0,00001","-0,00001","-0,00002","-0,00001","-0,00002",0,0,0.29935795,-0.021811038,-0.11516415,0,1
878,"-0,00001","-0,00001","-0,00001","-0,00002","-0,00001","-0,00002",0,0,0.24983908,-0.013123449,-0.10150857,0,1
879,"-0,00006","-0,00006","-0,00007","-0,00007","-0,00005","-0,00002","-0,00001","-0,00002",0.20564028,-0.012136775,-0.10219495,0,1
880,"-0,00006","-0,00006","-0,00007","-0,00007","-0,00005","-0,00002","-0,00001","-0,00002",0.24104873,-0.012675181,-0.10541467,0,1
881,"-0,00006","-0,00006","-0,00007","-0,00007","-0,00005","-0,00002","-0,00001","-0,00002",0.28539083,-0.010814876,-0.10166667,0,1
882,"-0,00006","-0,00006","-0,00007","-0,00007","-0,00005","-0,00002","-0,00001","-0,00002",0.29246732,-0.018646949,-0.11105556,0,1
883,"-0,00006","-0,00006","-0,00007","-0,00007","-0,00005","-0,00002","-0,00001","-0,00002",0.27243467,-0.011182881,-0.10216556,0,1
884,"-0,00006","-0,00006","-0,00007","-0,00007","-0,00005","-0,00002","-0,00001","-0,00002",0.3846767,-0.021509576,-0.14402032,0,1
885,"-0,00006","-0,00006","-0,00007","-0,00007","-0,00005","-0,00002","-0,00001","-0,00002",0.28644831,-0.014319067,-0.1039875,0,1
886,"0,00001","-0,00001",0,"0,00002","0,00001",0,"-0,00002","-0,00002",0.27512144,-0.01554148,-0.10344198,0,1
889,"0,00001","-0,00001",0,"0,00002","0,00001",0,"-0,00002","-0,00002",0.3067897,-0.033199701,-0.12077504,0,1
890,"0,00001","-0,00001",0,"0,00002","0,00001",0,"-0,00002","-0,00002",0.25654019,-0.013108067,-0.11031587,0,1
891,"0,00001","-0,00001",0,"0,00002","0,00001",0,"-0,00002","-0,00002",0.17910207,0.032379388,-0.070068674,0,1
892,"0,00001","-0,00001",0,"0,00002","0,00001",0,"-0,00002","-0,00002",0.25972893,0.0033644719,-0.093101611,0,1
893,"0,00001","-0,00001",0,"0,00002","0,00001",0,"-0,00002","-0,00002",0.3108311,-0.024038853,-0.11586863,0,1
894,"0,00001","-0,00001",0,"0,00002","0,00001",0,"-0,00002","-0,00002",0.28298013,-0.010764187,-0.10303974,0,1
895,"0,00001","-0,00001",0,"0,00002","0,00001",0,"-0,00002","-0,00002",0.28915917,-0.016608005,-0.11028893,0,1
896,"0,00001","-0,00001",0,"0,00002","0,00001",0,"-0,00002","-0,00002",0.28480254,-0.021422748,-0.11427508,0,1
897,"0,00001","-0,00001",0,"0,00002","0,00001",0,"-0,00002","-0,00002",0.27151047,-0.01447835,-0.10299613,0,1
898,"0,00001","-0,00001",0,"0,00002","0,00001",0,"-0,00002","-0,00002",0.27925753,-0.0068731906,-0.099781898,0,1
899,"0,00001","-0,00001",0,"0,00002","0,00001",0,"-0,00002","-0,00002",0.32191391,-0.029134416,-0.1204133,0,1
900,"0,00001","-0,00001",0,"0,00002","0,00001",0,"-0,00002","-0,00002",0.31324192,-0.046158875,-0.122318,0,1
901,"0,00001","-0,00001",0,"0,00002","0,00001",0,"-0,00002","-0,00002",0.25039932,0.030045971,-0.12638898,0,1
902,"0,00001","-0,00001",0,"0,00002","0,00001",0,"-0,00002","-0,00002",0.30417525,-0.0096011047,-0.088270419,0,1
903,"0,00001","-0,00001",0,"0,00002","0,00001",0,"-0,00002","-0,00002",0.24075146,-0.021853578,-0.1606405,0,1
904,"0,00001","-0,00001",0,"0,00002","0,00001",0,"-0,00002","-0,00002",0.26651943,-0.038632969,-0.12759933,0,1
905,"0,00001","-0,00001",0,"0,00002","0,00001",0,"-0,00002","-0,00002",0.30640043,-0.013045168,-0.064767686,0,1
906,"0,00001","-0,00001",0,"0,00002","0,00001",0,"-0,00002","-0,00002",0.28649128,0.0016422842,-0.075570721,0,1
907,"0,00001","-0,00001",0,"0,00002","0,00001",0,"-0,00002","-0,00002",0.24501185,-0.011450234,-0.13545781,0,1
908,"0,00001","-0,00001",0,"0,00002","0,00001",0,"-0,00002","-0,00002",0.30753556,-0.019581385,-0.15474556,0,1
909,"0,00001","0,00001","0,00002","0,00001","-0,00001","-0,00001","-0,00002","-0,00002",0.2693514,-0.024254215,-0.10731318,0,1
910,"-0,00003",0,"0,00001","0,00001","-0,00001",0,0,"-0,00002",0.28546079,-0.025596366,-0.054349218,0,1
911,"-0,00003",0,"0,00001","0,00001","-0,00001",0,0,"-0,00002",0.24849182,-0.00055867285,-0.1184012,0,1
912,"-0,00003",0,"0,00001","0,00001","-0,00001",0,0,"-0,00002",0.24335703,-0.0063320701,-0.13561888,0,1
913,"-0,00003",0,"0,00001","0,00001","-0,00001",0,0,"-0,00002",0.33053958,-0.028434636,-0.13539586,0,1
914,"-0,00003",0,"0,00001","0,00001","-0,00001",0,0,"-0,00002",0.34438843,-0.020915319,-0.12529537,0,1
915,"-0,00003",0,"0,00001","0,00001","-0,00001",0,0,"-0,00002",0.29569664,-0.032375364,-0.11267342,0,1
916,"-0,00003",0,"0,00001","0,00001","-0,00001",0,0,"-0,00002",0.27025554,-0.038044828,-0.070724744,0,1
917,"-0,00003",0,"0,00001","0,00001","-0,00001",0,0,"-0,00002",0.26917577,-0.024575288,-0.11712221,0,1
918,"-0,00001","-0,00004","-0,00004",0,"-0,00002","-0,00002",0,0,0.28272604,-0.024326567,-0.11091706,0,1
919,"-0,00001","-0,00004","-0,00004",0,"-0,00002","-0,00002",0,0,0.30996924,-0.010554249,-0.12736726,0,1
920,"-0,00001","-0,00004","-0,00004",0,"-0,00002","-0,00002",0,0,0.22590698,-0.018603807,-0.084287177,0,1
921,"-0,00001","-0,00004","-0,00004",0,"-0,00002","-0,00002",0,0,0.30352057,-0.0047357446,-0.10569657,0,1
922,"-0,00001","-0,00004","-0,00004",0,"-0,00002","-0,00002",0,0,0.24491429,4.8173961e-05,-0.12832962,0,1
923,"-0,00001","-0,00004","-0,00004",0,"-0,00002","-0,00002",0,0,0.29234553,-0.0087530543,-0.12244358,0,1
924,"-0,00002",0,"0,00001","-0,00002","-0,00002","-0,00002","-0,00002","0,00001",0.27462142,-0.0089743494,-0.14335687,0,1
925,"-0,00002",0,"0,00001","-0,00002","-0,00002","-0,00002","-0,00002","0,00001",0.26097705,-0.012040857,-0.082773209,0,1
926,"-0,00002",0,"0,00001","-0,00002","-0,00002","-0,00002","-0,00002","0,00001",0.35358051,-0.0033227776,-0.08875709,0,1
927,"-0,00002",0,"0,00001","-0,00002","-0,00002","-0,00002","-0,00002","0,00001",0.38533814,-0.0055318416,-0.13276555,0,1
928,"-0,00002",0,"0,00001","-0,00002","-0,00002","-0,00002","-0,00002","0,00001",0.32900663,-0.035684372,-0.1496451,0,1
929,"-0,00002",0,"0,00001","-0,00002","-0,00002","-0,00002","-0,00002","0,00001",0.14146674,-0.044859438,-0.072571819,0,1
930,"-0,00002",0,"0,00001","-0,00002","-0,00002","-0,00002","-0,00002","0,00001",0.34072802,-0.0057923532,-0.067526305,0,1
931,"-0,00002",0,"0,00001","-0,00002","-0,00002","-0,00002","-0,00002","0,00001",0.3761998,0.013777668,-0.13982094,0,1
932,"-0,00002",0,"0,00001","-0,00002","-0,00002","-0,00002","-0,00002","0,00001",0.17462376,-0.023686933,-0.12785186,0,1
933,"-0,00002",0,"0,00001","-0,00002","-0,00002","-0,00002","-0,00002","0,00001",0.34197761,-8.5945927e-05,-0.11730269,0,1
934,"-0,00002",0,"0,00001","-0,00002","-0,00002","-0,00002","-0,00002","0,00001",0.37950054,-0.073392369,-0.098147006,0,1
935,"-0,00002",0,"0,00001","-0,00002","-0,00002","-0,00002","-0,00002","0,00001",0.2967205,-0.041996224,-0.11439253,0,1
936,"-0,00002",0,"0,00001","-0,00002","-0,00002","-0,00002","-0,00002","0,00001",0.18015059,-0.016905364,-0.19287465,0,1
939,"-0,00004","-0,00004","-0,00001","-0,00002","-0,00003","-0,00001","0,00001","-0,00001",0.30884789,0.014926818,-0.088643378,0,1
940,"-0,00004","-0,00004","-0,00001","-0,00002","-0,00003","-0,00001","0,00001","-0,00001",0.20413138,-0.017927107,0.020565566,0,1
941,"-0,00004","-0,00004","-0,00001","-0,00002","-0,00003","-0,00001","0,00001","-0,00001",0.43921224,-0.035820782,-0.12510641,0,1
942,"-0,00004","-0,00004","-0,00001","-0,00002","-0,00003","-0,00001","0,00001","-0,00001",0.32998193,-0.017727673,-0.13674598,0,1
943,"-0,00004","-0,00004","-0,00001","-0,00002","-0,00003","-0,00001","0,00001","-0,00001",0.23532165,0.1110848,-0.15482663,0,1
944,"-0,00004","-0,00004","-0,00001","-0,00002","-0,00003","-0,00001","0,00001","-0,00001",0.20371726,-0.020303332,-0.14118442,0,1
945,"-0,00004","-0,00004","-0,00001","-0,00002","-0,00003","-0,00001","0,00001","-0,00001",0.26284629,-0.055336435,-0.11689936,0,1
946,0,"-0,00001",0,"-0,00002",0,0,"0,00001",0,0.27582235,0.0014722134,-0.072655756,0,1
947,0,"-0,00001",0,"-0,00002",0,0,"0,00001",0,0.258736,-0.016602169,-0.040697297,0,1
948,0,"-0,00001",0,"-0,00002",0,0,"0,00001",0,0.26184945,-0.060782036,-0.20155891,0,1
949,0,"-0,00001",0,"-0,00002",0,0,"0,00001",0,0.27094704,0.013937018,-0.2038467,0,1
950,0,"-0,00001",0,"-0,00002",0,0,"0,00001",0,0.30938415,-0.029391843,-0.097838813,0,1
951,0,"-0,00001",0,"-0,00002",0,0,"0,00001",0,0.11450563,0.10067151,-0.19362286,0,1
952,0,"-0,00001",0,"-0,00002",0,0,"0,00001",0,0.17564039,-0.037076071,-0.081276601,0,1
953,0,"-0,00001",0,"-0,00002",0,0,"0,00001",0,0.2999149,-0.047177834,-0.11662321,0,1
954,0,"-0,00001",0,"-0,00002",0,0,"0,00001",0,0.21373692,-0.007768566,-0.13663331,0,1
955,0,"-0,00001",0,"-0,00002",0,0,"0,00001",0,0.22278073,-0.027419441,-0.082737511,0,1
956,0,"-0,00001",0,"-0,00002",0,0,"0,00001",0,0.37043267,-0.05049016,-0.14290996,0,1
957,0,"-0,00001",0,"-0,00002",0,0,"0,00001",0,0.41153032,-3.7276851e-05,-0.11937384,0,1
958,0,"-0,00001",0,"-0,00002",0,0,"0,00001",0,0.21338314,0.0095160756,-0.13296698,0,1
959,0,"-0,00001",0,"-0,00002",0,0,"0,00001",0,0.18948124,-0.0094320591,-0.062515275,0,1
960,0,"-0,00001",0,"-0,00002",0,0,"0,00001",0,0.32483554,-0.015624325,-0.095575758,0,1
961,0,"-0,00001",0,"-0,00002",0,0,"0,00001",0,0.26179698,-0.012007123,-0.13451223,0,1
962,0,0,"-0,00001",0,0,0,"-0,00002","-0,00003",0.23571343,-0.038080661,-0.094820179,0,1
963,"-0,00002","0,00001",0,"0,00001","-0,00001","-0,00002","-0,00002","-0,00002",0.32206355,-0.04318304,-0.15758067,0,1
964,"-0,00002","0,00001",0,"0,00001","-0,00001","-0,00002","-0,00002","-0,00002",0.31997802,0.0020163742,-0.15990506,0,1
965,"-0,00002","0,00001",0,"0,00001","-0,00001","-0,00002","-0,00002","-0,00002",0.28114428,-0.012604801,-0.078612997,0,1
966,"-0,00002","0,00001",0,"0,00001","-0,00001","-0,00002","-0,00002","-0,00002",0.42038362,-0.068855182,-0.060991981,0,1
967,"-0,00002","0,00001",0,"0,00001","-0,00001","-0,00002","-0,00002","-0,00002",0.38995098,-0.025774189,-0.14857607,0,1
968,"-0,00002","0,00001",0,"0,00001","-0,00001","-0,00002","-0,00002","-0,00002",0.16764246,-0.031919525,-0.10629065,0,1
969,"-0,00002","0,00001",0,"0,00001","-0,00001","-0,00002","-0,00002","-0,00002",0.39251918,-0.019620115,-0.10355548,0,1
970,"-0,00002","0,00001",0,"0,00001","-0,00001","-0,00002","-0,00002","-0,00002",0.39960813,-0.0018109545,-0.18255358,0,1
971,"-0,00002","0,00001",0,"0,00001","-0,00001","-0,00002","-0,00002","-0,00002",0.10024099,-0.030561538,-0.063009844,0,1
972,"-0,00002","0,00001",0,"0,00001","-0,00001","-0,00002","-0,00002","-0,00002",0.29396836,-0.026153867,-0.022616178,0,1
973,"-0,00002","0,00001",0,"0,00001","-0,00001","-0,00002","-0,00002","-0,00002",0.29510434,0.0089573062,-0.017539904,0,1
